276,04/02/2020,,Nepal,1/31/2020 8:15,1.0,0,0
277,04/02/2020,,Spain,01/02/2020 23:43,1.0,0,0
278,04/02/2020,,Sri Lanka,1/31/2020 8:15,1.0,0,0
279,04/02/2020,,Sweden,01/02/2020 02:13,1.0,0,0
280,05/02/2020,,Singapore,05/02/2020 16:33,28.0,0,0
281,05/02/2020,,Thailand,04/02/2020 15:33,25.0,0,5
282,05/02/2020,,Japan,04/02/2020 16:43,22.0,0,1
283,05/02/2020,Hong Kong,Hong Kong,05/02/2020 13:13,21.0,1,0
284,05/02/2020,,South Korea,05/02/2020 15:33,19.0,0,0
285,05/02/2020,,Germany,03/02/2020 20:53,12.0,0,0
286,05/02/2020,,Malaysia,05/02/2020 15:43,12.0,0,0
287,05/02/2020,Taiwan,Taiwan,04/02/2020 14:53,11.0,0,0
288,05/02/2020,Macau,Macau,04/02/2020 04:43,10.0,0,0
289,05/02/2020,,Vietnam,03/02/2020 21:43,8.0,0,1
290,05/02/2020,,France,01/02/2020 01:52,6.0,0,0
291,05/02/2020,,United Arab Emirates,02/02/2020 05:43,5.0,0,0
292,05/02/2020,New South Wales,Australia,01/02/2020 18:12,4.0,0,2
293,05/02/2020,Victoria,Australia,01/02/2020 18:12,4.0,0,0
294,05/02/2020,Queensland,Australia,04/02/2020 16:53,3.0,0,0
295,05/02/2020,,India,03/02/2020 21:43,3.0,0,0
296,05/02/2020,South Australia,Australia,02/02/2020 22:33,2.0,0,0
297,05/02/2020,"Toronto, ON",Canada,04/02/2020 00:13,2.0,0,0
298,05/02/2020,,Italy,1/31/2020 8:15,2.0,0,0
299,05/02/2020,,Philippines,02/02/2020 03:33,2.0,1,0
300,05/02/2020,,Russia,1/31/2020 16:13,2.0,0,0
301,05/02/2020,,UK,01/02/2020 01:52,2.0,0,0
302,05/02/2020,,Belgium,04/02/2020 15:43,1.0,0,0
303,05/02/2020,,Cambodia,1/31/2020 8:15,1.0,0,0
304,05/02/2020,British Columbia,Canada,01/02/2020 18:12,1.0,0,0
305,05/02/2020,"London, ON",Canada,04/02/2020 00:03,1.0,0,0
306,05/02/2020,,Finland,1/31/2020 8:15,1.0,0,0
307,05/02/2020,,Nepal,1/31/2020 8:15,1.0,0,0
308,05/02/2020,,Spain,01/02/2020 23:43,1.0,0,0
309,05/02/2020,,Sri Lanka,1/31/2020 8:15,1.0,0,0
310,05/02/2020,,Sweden,01/02/2020 02:13,1.0,0,0
311,06/02/2020,,Japan,06/02/2020 02:53,45.0,0,1
312,06/02/2020,,Singapore,05/02/2020 16:33,28.0,0,0
313,06/02/2020,,Thailand,04/02/2020 15:33,25.0,0,5
314,06/02/2020,Hong Kong,Hong Kong,06/02/2020 14:43,24.0,1,0
315,06/02/2020,,South Korea,06/02/2020 02:53,23.0,0,0
316,06/02/2020,Taiwan,Taiwan,06/02/2020 15:03,16.0,0,1
317,06/02/2020,,Germany,03/02/2020 20:53,12.0,0,0
318,06/02/2020,,Malaysia,05/02/2020 15:43,12.0,0,0
319,06/02/2020,Macau,Macau,06/02/2020 14:23,10.0,0,1
320,06/02/2020,,Vietnam,06/02/2020 01:13,10.0,0,1
321,06/02/2020,,France,01/02/2020 01:52,6.0,0,0
322,06/02/2020,,United Arab Emirates,02/02/2020 05:43,5.0,0,0
323,06/02/2020,New South Wales,Australia,06/02/2020 03:13,4.0,0,2
324,06/02/2020,Queensland,Australia,06/02/2020 02:53,4.0,0,0
325,06/02/2020,Victoria,Australia,01/02/2020 18:12,4.0,0,0
